tokens;labels;text;DMC
[54, 2, 41, 4, 2, 19, 89, 2, 16, 113, 5, 150, 3, 745, 2, 12, 14, 2, 62, 100, 2, 16, 3, 2, 111, 5, 202, 15, 273, 14, 2, 42, 65, 2, 42, 8, 2, 112];75;"Hold the rear of the bicycle. 
 Push the wheel forwards and down to disengage the chain from the sprocket. 
 Turn the wheel to the side and lift it away from the frame. 
 Put the frame on the floor.";DMC-S1000DBIKE-A-DA0-20-00-00AA-520A-AAA(2)
[41, 16, 29, 83];76;"Rear wheel: 
 Remove procedures";DMC-S1000DBIKE-A-DA0-20-00-00AA-520A-AAA(3)
[41, 16, 30, 86];76;"Rear wheel: 
 Remove procedures";DMC-S1000DBIKE-A-DA0-20-00-00AA-520A-AAA(3)
[54, 2, 26, 4, 2, 18, 24, 2, 3, 622, 2, 53, 14, 2, 503, 230, 89, 2, 16, 113, 5, 150, 202, 2, 16, 273, 14, 2, 42, 65, 2, 42, 8, 2, 112];77;"Hold the front of the bicycle. 
 Use the () to disengage the fork from the chainring by pushing the wheel forwards and down. 
 Lift the wheel away from the frame. 
 Put the frame on the floor.";DMC-S1000DBIKE-A-DA0-30-00-00AA-520A-AAA(2)
[54, 2, 26, 4, 2, 19, 24, 2, 3, 745, 2, 53, 14, 2, 527, 230, 89, 2, 16, 113, 5, 150, 202, 2, 16, 273, 14, 2, 42, 65, 2, 42, 8, 2, 112];77;"Hold the front of the bicycle. 
 Use the () to disengage the fork from the chainring by pushing the wheel forwards and down. 
 Lift the wheel away from the frame. 
 Put the frame on the floor.";DMC-S1000DBIKE-A-DA0-30-00-00AA-520A-AAA(2)
[26, 16, 29, 83];78;"Front wheel: 
 Remove procedures";DMC-S1000DBIKE-A-DA0-30-00-00AA-520A-AAA(3)
[26, 16, 30, 86];78;"Front wheel: 
 Remove procedures";DMC-S1000DBIKE-A-DA0-30-00-00AA-520A-AAA(3)
[15, 9, 99, 3, 46, 2, 53, 5, 2, 7, 343, 32, 2, 16, 54, 2, 26, 4, 2, 18, 46, 2, 16, 13, 5, 9, 610, 3, 31, 161, 2, 503, 65, 2, 84, 8, 2, 112];79;"It is necessary to install the fork and the brakes before installing the wheel 
 Hold the front of the bicycle. 
 Install the wheel with () and be careful to not damage the chainring. 
 Put the bike on the floor.";DMC-S1000DBIKE-A-DA0-30-00-00AA-720A-AAA(2)
[15, 17, 104, 3, 32, 2, 53, 5, 2, 7, 365, 32, 2, 16, 54, 2, 26, 4, 2, 19, 32, 2, 16, 13, 5, 9, 524, 3, 31, 172, 2, 527, 65, 2, 84, 8, 2, 112];79;"It is necessary to install the fork and the brakes before installing the wheel 
 Hold the front of the bicycle. 
 Install the wheel with () and be careful to not damage the chainring. 
 Put the bike on the floor.";DMC-S1000DBIKE-A-DA0-30-00-00AA-720A-AAA(2)
[26, 16, 46, 83];80;"Front wheel: 
 Install procedures";DMC-S1000DBIKE-A-DA0-30-00-00AA-720A-AAA(3)
[26, 16, 32, 86];80;"Front wheel: 
 Install procedures";DMC-S1000DBIKE-A-DA0-30-00-00AA-720A-AAA(3)
[7, 51, 2, 211, 529, 38, 4, 2, 18, 9, 2, 7, 51, 387, 6, 316, 212, 4, 2, 7, 51, 9, 99, 213, 70, 6, 388, 23, 252, 21, 35, 36, 3, 23, 2, 99, 212, 57, 530, 57, 366, 44, 36, 23, 31, 23, 37, 2, 18, 181, 9, 389, 3, 24, 82, 9, 317, 143, 127, 4, 7, 51, 2, 144, 182, 8, 211, 18, 9, 2, 318, 7, 10, 3, 318, 7, 2, 7, 51, 10, 3, 64, 76, 390, 206, 2, 7, 25, 10, 3, 2, 7, 106, 2, 7, 319, 2, 7, 48, 108, 320, 57, 486, 2, 7, 39, 10, 3, 318, 7, 13, 487, 106, 6, 106, 11, 207, 14, 2, 7, 25, 8, 2, 34, 117, 2, 77, 25, 8, 2, 7, 367, 37, 214, 2, 7, 39, 183, 2, 215, 60, 4, 2, 16, 160, 391, 2, 216, 4, 2, 18, 7, 39, 82, 9, 392, 7, 39, 10, 3, 8, 2, 18, 77, 9, 182, 8, 2, 26, 16, 5, 77, 8, 2, 41, 16, 2, 7, 39, 9, 21, 109, 4, 253, 321, 254, 2, 39, 214, 183, 2, 60, 4, 2, 16, 3, 145, 217, 70, 2, 36, 184, 2, 7, 25, 531, 393, 4, 6, 7, 7, 25, 2, 7, 25, 10, 3, 9, 368, 161, 2, 25, 9, 32, 20, 2, 87, 6, 48, 49, 54, 2, 87, 37, 49, 9, 31, 532, 488, 15, 9, 182, 20, 2, 87, 2, 25, 100, 8, 6, 25, 118, 49, 2, 533, 162, 119, 54, 2, 7, 106, 37, 162, 119, 159, 2, 94, 4, 2, 106, 489, 206, 4, 6, 126, 18, 25, 2, 208, 7, 25, 54, 2, 7, 39, 8, 2, 26, 16, 5, 2, 185, 7, 39, 54, 2, 7, 8, 2, 41, 16];81;"Brake system: 
 The most important part of the bicycle is the brake system. Only a minimum maintenance of the brake system is necessary. But, when a problem does occur, make sure you to do the necessary maintenance as quickly as possible. If you do not do this the bicycle will be dangerous to use. 
 There are nine different types of brake systems. The one found on most bicycles is the cantilever brake (refer to ). 
 Cantilever brake: 
 The brake system (refer to ) has these primary components:  
 the brake lever (refer to ) 
 the brake cable 
 the brake arm 
 the brake clamp (also known as callipers) 
 the brake pads (refer to ) 
 Cantilever brake with straddle cable: 
 A cable that goes from the brake levers on the handlebars pulls the two levers on the brakes together. This presses the brake pads against the outer rim of the wheel, which decreases the speed of the bicycle. 
 Brake pads: 
 There are four brake pads (refer to ) on the bicycle. Two are found on the front wheel and two on the rear wheel. The brake pads are made out of hard wearing rubber. The pads press against the rim of the wheel to cause friction when the you operate the brake levers. 
 Exploded diagram of a brake: 
 Brake lever: 
 The brake levers (refer to ) are easily damaged. The lever is installed in the mount. A clamp bolt holds the mount. This bolt is not visible because it is found in the mount. The lever turns on a lever pivot bolt. The adjuster lock nut holds the brake cable. This lock nut adjusts the tension of the cable. 
 Typical components of a mountain bicycle lever: 
 The left brake lever holds the brake pads on the front wheel and the right brake pads hold the brakes on the rear wheel.";DMC-S1000DBIKE-A-DA1-00-00-00AA-041A-AAA(1)
[7, 51, 2, 211, 708, 38, 4, 2, 19, 17, 2, 7, 51, 469, 6, 316, 240, 4, 2, 7, 51, 17, 104, 213, 70, 6, 388, 509, 252, 21, 35, 36, 3, 23, 2, 104, 240, 57, 415, 57, 379, 44, 36, 23, 31, 23, 37, 2, 19, 181, 9, 470, 3, 24, 82, 59, 317, 139, 127, 4, 7, 51, 2, 144, 354, 8, 211, 19, 17, 2, 355, 7, 10, 3, 355, 7, 2, 7, 51, 10, 3, 140, 76, 471, 210, 2, 7, 25, 10, 3, 2, 7, 107, 2, 7, 319, 2, 7, 48, 108, 356, 57, 510, 2, 7, 39, 10, 3, 355, 7, 13, 511, 107, 6, 107, 11, 512, 14, 2, 7, 25, 8, 2, 34, 117, 2, 77, 25, 8, 2, 7, 380, 37, 214, 2, 7, 39, 183, 2, 215, 60, 4, 2, 16, 160, 472, 2, 216, 4, 2, 19, 7, 39, 82, 59, 392, 7, 39, 10, 3, 8, 2, 19, 77, 59, 354, 8, 2, 26, 16, 5, 77, 8, 2, 41, 16, 2, 7, 39, 59, 115, 109, 4, 253, 321, 254, 2, 39, 214, 183, 2, 60, 4, 2, 16, 3, 158, 217, 70, 2, 36, 141, 2, 7, 25, 709, 393, 4, 6, 7, 7, 25, 2, 7, 25, 10, 3, 59, 381, 172, 2, 25, 17, 32, 20, 2, 87, 6, 48, 49, 54, 2, 87, 37, 49, 17, 31, 710, 513, 15, 17, 354, 20, 2, 87, 2, 25, 100, 8, 6, 25, 118, 49, 2, 159, 162, 119, 54, 2, 7, 107, 37, 162, 119, 159, 2, 94, 4, 2, 107, 514, 210, 4, 6, 126, 19, 25, 2, 208, 7, 25, 54, 2, 7, 39, 8, 2, 26, 16, 5, 2, 185, 7, 39, 54, 2, 7, 8, 2, 41, 16];81;"Brake system: 
 The most important part of the bicycle is the brake system. Only a minimum maintenance of the brake system is necessary. But, when a problem does occur, make sure you to do the necessary maintenance as quickly as possible. If you do not do this the bicycle will be dangerous to use. 
 There are nine different types of brake systems. The one found on most bicycles is the cantilever brake (refer to ). 
 Cantilever brake: 
 The brake system (refer to ) has these primary components:  
 the brake lever (refer to ) 
 the brake cable 
 the brake arm 
 the brake clamp (also known as callipers) 
 the brake pads (refer to ) 
 Cantilever brake with straddle cable: 
 A cable that goes from the brake levers on the handlebars pulls the two levers on the brakes together. This presses the brake pads against the outer rim of the wheel, which decreases the speed of the bicycle. 
 Brake pads: 
 There are four brake pads (refer to ) on the bicycle. Two are found on the front wheel and two on the rear wheel. The brake pads are made out of hard wearing rubber. The pads press against the rim of the wheel to cause friction when the you operate the brake levers. 
 Exploded diagram of a brake: 
 Brake lever: 
 The brake levers (refer to ) are easily damaged. The lever is installed in the mount. A clamp bolt holds the mount. This bolt is not visible because it is found in the mount. The lever turns on a lever pivot bolt. The adjuster lock nut holds the brake cable. This lock nut adjusts the tension of the cable. 
 Typical components of a mountain bicycle lever: 
 The left brake lever holds the brake pads on the front wheel and the right brake pads hold the brakes on the rear wheel.";DMC-S1000DBIKE-A-DA1-00-00-00AA-041A-AAA(1)
[7, 51, 101, 4, 88, 15, 9, 21];82;"Brake system: 
 Description of how it is made";DMC-S1000DBIKE-A-DA1-00-00-00AA-041A-AAA(2)
[7, 51, 105, 4, 88, 15, 17, 115];82;"Brake system: 
 Description of how it is made";DMC-S1000DBIKE-A-DA1-00-00-00AA-041A-AAA(2)
[65, 2, 18, 20, 6, 490, 163, 54, 2, 128, 61, 5, 89, 2, 18, 113, 80, 2, 7, 21, 35, 11, 2, 16, 162, 5, 2, 18, 255];83;"Put the bicycle in a vertical position. 
 Hold the handle bars and push the bicycle forwards. 
 Apply the brakes. 
 Make sure that the wheels lock and the bicycle stops.";DMC-S1000DBIKE-A-DA1-00-00-00AA-341A-AAA(2)
[65, 2, 19, 20, 6, 515, 173, 54, 2, 135, 61, 5, 89, 2, 19, 113, 81, 2, 7, 21, 35, 11, 2, 16, 162, 5, 2, 19, 255];83;"Put the bicycle in a vertical position. 
 Hold the handle bars and push the bicycle forwards. 
 Apply the brakes. 
 Make sure that the wheels lock and the bicycle stops.";DMC-S1000DBIKE-A-DA1-00-00-00AA-341A-AAA(2)
[7, 51, 256, 120];84;"Brake system: 
 Manual test";DMC-S1000DBIKE-A-DA1-00-00-00AA-341A-AAA(3)
[23, 6, 322, 369, 4, 2, 7, 57, 175, 20, 2, 257, 129, 66, 10, 3, 28, 2, 7, 39, 182, 95, 4, 2, 7, 39, 80, 6, 186, 258, 4, 2, 8, 95, 4, 2, 7, 39, 259, 2, 323, 187, 36, 64, 80, 2, 3, 2, 491, 323, 4, 2, 39, 29, 2, 218, 260];85;"Do a visual inspection of the brakes as given in the pre-ride checks (refer to  
 Clean the brake pads. 
 Find each of the brake pads. 
 Apply a thin layer of the  on each of the brake pads. 
 Rub the surface until you have applied the  to the complete surface of the pad. 
 Remove the unwanted alcohol.";DMC-S1000DBIKE-A-DA1-10-00-00AA-251A-AAA(2)
[23, 6, 322, 307, 4, 2, 7, 57, 309, 20, 2, 257, 129, 66, 10, 3, 28, 2, 7, 39, 182, 95, 4, 2, 7, 39, 81, 6, 186, 258, 4, 2, 8, 95, 4, 2, 7, 39, 259, 2, 357, 187, 36, 64, 81, 2, 3, 2, 473, 357, 4, 2, 39, 30, 2, 241, 260];85;"Do a visual inspection of the brakes as given in the pre-ride checks (refer to  
 Clean the brake pads. 
 Find each of the brake pads. 
 Apply a thin layer of the  on each of the brake pads. 
 Rub the surface until you have applied the  to the complete surface of the pad. 
 Remove the unwanted alcohol.";DMC-S1000DBIKE-A-DA1-10-00-00AA-251A-AAA(2)
[7, 39, 28, 13, 259, 260];86;"Brake pads: 
 Clean with rubbing alcohol";DMC-S1000DBIKE-A-DA1-10-00-00AA-251A-AAA(3)
[54, 2, 26, 4, 2, 18, 29, 2, 26, 7, 813, 65, 2, 42, 8, 2, 112];87;"Hold the front of the bicycle. 
 Remove the front brake forwards. 
 Put the frame on the floor.";DMC-S1000DBIKE-A-DA1-20-00-00AA-520A-AAA(2)
[54, 2, 26, 4, 2, 19, 30, 2, 26, 7, 113, 65, 2, 42, 8, 2, 112];87;"Hold the front of the bicycle. 
 Remove the front brake forwards. 
 Put the frame on the floor.";DMC-S1000DBIKE-A-DA1-20-00-00AA-520A-AAA(2)
[26, 7, 29, 83];88;"Front brake: 
 Remove procedures";DMC-S1000DBIKE-A-DA1-20-00-00AA-520A-AAA(3)
[26, 7, 30, 86];88;"Front brake: 
 Remove procedures";DMC-S1000DBIKE-A-DA1-20-00-00AA-520A-AAA(3)
[15, 9, 99, 3, 46, 2, 53, 343, 32, 2, 7, 54, 2, 26, 4, 2, 18, 46, 2, 26, 7, 8, 2, 53, 65, 2, 42, 8, 2, 112];89;"It is necessary to install the fork before installing the brakes 
 Hold the front of the bicycle. 
 Install the front brakes on the fork. 
 Put the frame on the floor.";DMC-S1000DBIKE-A-DA1-20-00-00AA-720A-AAA(2)
[15, 17, 104, 3, 32, 2, 53, 365, 32, 2, 7, 54, 2, 26, 4, 2, 19, 32, 2, 26, 7, 8, 2, 53, 65, 2, 42, 8, 2, 112];89;"It is necessary to install the fork before installing the brakes 
 Hold the front of the bicycle. 
 Install the front brakes on the fork. 
 Put the frame on the floor.";DMC-S1000DBIKE-A-DA1-20-00-00AA-720A-AAA(2)
[26, 7, 46, 83];90;"Front brake: 
 Install procedures";DMC-S1000DBIKE-A-DA1-20-00-00AA-720A-AAA(3)
[26, 7, 32, 86];90;"Front brake: 
 Install procedures";DMC-S1000DBIKE-A-DA1-20-00-00AA-720A-AAA(3)
[138, 2, 209, 8, 2, 84, 9, 440, 623, 2, 84, 3, 814, 20, 6, 175, 410, 624, 625, 2, 209, 51, 8, 2, 84, 9, 21, 4, 232, 38, 96, 9, 2, 34, 2, 52, 2, 33, 34, 37, 626, 4, 6, 492, 61, 67, 3, 2, 33, 13, 627, 68, 2, 146, 7, 25, 5, 55, 9, 108, 67, 3, 37, 61, 628, 96, 23, 31, 64, 629, 38, 20, 2, 209, 190, 2, 34, 815, 9, 6, 816, 289, 630, 2, 34, 817, 23, 31, 818, 37, 289, 2, 52, 108, 320, 57, 2, 209, 22, 9, 2, 190, 11, 623, 2, 34, 3, 289, 52, 37, 190, 9, 631, 20, 26, 4, 2, 42, 5, 193, 2, 26, 53, 3, 2, 33, 5, 34, 2, 52, 441, 2, 34, 3, 289, 495, 5, 185, 58, 209, 819, 58, 6, 274, 101, 4, 2, 52, 10, 3, 33, 2, 33, 9, 6, 586, 11, 67, 2, 34, 3, 2, 209, 22, 820, 2, 33, 9, 632, 6, 171, 33, 49, 631, 821, 2, 154, 22, 5, 9, 440, 67, 2, 34, 3, 2, 52];91;"Steering: 
 The steering on the bike is what enables the bike to manoeuvre in a given direction during travel. The steering system on the bike is made of three parts, they are: 
 
                         The handlebar 
 
                         The headset 
 
                         The stem 
 Handlebar: 
 This consists of a horizontal bar attached to the stem with handgrips at the end. Brake levers and shifters are also attached to this bar although they do not have any part in the steering mechanism. The handlebars manoeuvrability is a sideways swivelling action. The handlebars themselves do not provide this swivelling, the headset (also known as the steering tube) is the mechanism that enables the handlebars to swivel. 
 Headset: 
 This mechanism is situated in front of the frame and connects the front fork to the stem and handlebars. The headset allows the handlebars to swivel left and right for steering purposes. 
 For a full description of the headset, refer to  
 Stem: 
 The stem is a piece that attaches the handlebar to the steering tube. Basically the stem is just a threaded stem bolt situated inside the steerer tube and is what attaches the handlebars to the headset.";DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA(1)
[138, 2, 138, 8, 2, 84, 17, 440, 746, 2, 84, 3, 747, 20, 6, 309, 311, 748, 625, 2, 138, 51, 8, 2, 84, 17, 115, 4, 232, 38, 96, 59, 2, 34, 2, 52, 2, 33, 34, 37, 626, 4, 6, 516, 61, 67, 3, 2, 33, 13, 627, 68, 2, 146, 7, 25, 5, 55, 59, 108, 67, 3, 37, 61, 628, 96, 23, 31, 64, 749, 38, 20, 2, 138, 174, 2, 34, 747, 17, 6, 907, 289, 630, 2, 34, 908, 23, 31, 909, 37, 289, 2, 52, 108, 356, 57, 2, 138, 22, 17, 2, 174, 11, 746, 2, 34, 3, 289, 52, 37, 174, 17, 750, 20, 26, 4, 2, 42, 5, 193, 2, 26, 53, 3, 2, 33, 5, 34, 2, 52, 441, 2, 34, 3, 289, 208, 5, 185, 58, 138, 910, 58, 6, 274, 105, 4, 2, 52, 10, 3, 33, 2, 33, 17, 6, 737, 11, 67, 2, 34, 3, 2, 138, 22, 911, 2, 33, 17, 632, 6, 171, 33, 49, 750, 912, 2, 154, 22, 5, 17, 440, 67, 2, 34, 3, 2, 52];91;"Steering: 
 The steering on the bike is what enables the bike to manoeuvre in a given direction during travel. The steering system on the bike is made of three parts, they are: 
 
                         The handlebar 
 
                         The headset 
 
                         The stem 
 Handlebar: 
 This consists of a horizontal bar attached to the stem with handgrips at the end. Brake levers and shifters are also attached to this bar although they do not have any part in the steering mechanism. The handlebars manoeuvrability is a sideways swivelling action. The handlebars themselves do not provide this swivelling, the headset (also known as the steering tube) is the mechanism that enables the handlebars to swivel. 
 Headset: 
 This mechanism is situated in front of the frame and connects the front fork to the stem and handlebars. The headset allows the handlebars to swivel left and right for steering purposes. 
 For a full description of the headset, refer to  
 Stem: 
 The stem is a piece that attaches the handlebar to the steering tube. Basically the stem is just a threaded stem bolt situated inside the steerer tube and is what attaches the handlebars to the headset.";DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA(1)
[138, 101, 4, 88, 15, 9, 21];92;"Steering: 
 Description of how it is made";DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA(2)
[138, 105, 4, 88, 15, 17, 115];92;"Steering: 
 Description of how it is made";DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA(2)
[138, 101, 4, 88, 15, 9, 21, 609, 66];93;"Steering: 
 Description of how it is made: Knowledge Check";DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA(1)
[138, 105, 4, 88, 15, 17, 115, 741, 66];93;"Steering: 
 Description of how it is made: Knowledge Check";DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA(1)
[15, 9, 31, 99, 3, 29, 2, 34, 70, 36, 29, 2, 33, 3, 63, 222, 3, 2, 52];94;It is not necessary to remove the handlebar when you remove the stem to get access to the headset.;DMC-S1000DBIKE-A-DA2-10-00-00AA-520A-AAA(1)
[15, 17, 31, 104, 3, 30, 2, 34, 70, 36, 30, 2, 33, 3, 63, 222, 3, 2, 52];94;It is not necessary to remove the handlebar when you remove the stem to get access to the headset.;DMC-S1000DBIKE-A-DA2-10-00-00AA-520A-AAA(1)
[29, 2, 34, 29, 2, 33, 29, 2, 49, 20, 2, 167, 4, 2, 33, 339, 29, 2, 49, 90, 2, 33, 633, 49, 13, 6, 29, 2, 33, 14, 2, 154, 22, 634, 15, 9, 31, 99, 3, 29, 2, 34, 44, 36, 29, 2, 33, 3, 63, 222, 3, 2, 52];95;"Remove the handlebar  
 Remove the stem. 
 Remove the bolt in the center of the stem cap. 
 Remove the bolt: 
 Loosen the stem clam bolt with a . 
 Remove the stem from the steerer tube. 
 Note: It is not necessary to remove the handlebar if you remove the stem to get access to the headset.";DMC-S1000DBIKE-A-DA2-10-00-00AA-520A-AAA(2)
[30, 2, 34, 30, 2, 33, 30, 2, 49, 20, 2, 167, 4, 2, 33, 339, 30, 2, 49, 90, 2, 33, 633, 49, 13, 6, 30, 2, 33, 14, 2, 154, 22, 634, 15, 17, 31, 104, 3, 30, 2, 34, 44, 36, 30, 2, 33, 3, 63, 222, 3, 2, 52];95;"Remove the handlebar  
 Remove the stem. 
 Remove the bolt in the center of the stem cap. 
 Remove the bolt: 
 Loosen the stem clam bolt with a . 
 Remove the stem from the steerer tube. 
 Note: It is not necessary to remove the handlebar if you remove the stem to get access to the headset.";DMC-S1000DBIKE-A-DA2-10-00-00AA-520A-AAA(2)
[33, 29, 83];96;"Stem: 
 Remove procedures";DMC-S1000DBIKE-A-DA2-10-00-00AA-520A-AAA(3)
[33, 30, 86];96;"Stem: 
 Remove procedures";DMC-S1000DBIKE-A-DA2-10-00-00AA-520A-AAA(3)
[23, 31, 78, 2, 33, 49, 148, 272, 36, 47, 145, 161, 3, 2, 52, 114, 44, 36, 78, 2, 33, 148, 272, 2, 33, 49, 23, 31, 635, 2, 33, 2, 33, 287, 195, 113, 20, 822, 13, 2, 16];97;"Do not tighten the stem bolt too much. You can cause damage to the headset bearings if you tighten the stem too much. 
 The stem bolt does not safety the stem. 
 The stem must point forward in alignment with the wheel.";DMC-S1000DBIKE-A-DA2-10-00-00AA-720A-AAA(1)
[23, 31, 78, 2, 33, 49, 148, 272, 36, 47, 158, 172, 3, 2, 52, 92, 44, 36, 78, 2, 33, 148, 272, 2, 33, 49, 509, 31, 384, 2, 33, 2, 33, 287, 195, 113, 20, 306, 13, 2, 16];97;"Do not tighten the stem bolt too much. You can cause damage to the headset bearings if you tighten the stem too much. 
 The stem bolt does not safety the stem. 
 The stem must point forward in alignment with the wheel.";DMC-S1000DBIKE-A-DA2-10-00-00AA-720A-AAA(1)
[29, 69, 2, 636, 5, 2, 823, 13, 6, 5, 46, 2, 33, 24, 6, 5, 177, 2, 171, 4, 2, 5, 2, 111, 2, 103, 4, 2, 824, 177, 2, 171, 46, 2, 20, 2, 154, 22, 78, 2, 49, 159, 3, 306, 2, 13, 2, 16, 5, 78, 2, 637, 46, 2, 34, 10, 3];98;"Remove all the rust and the corrosion with a  and . 
 Install the stem. 
 Use a  and lubricate:  
 the threads of the  and 
                            
 the sides 
 the top of the wedge 
 Lubricate the thread: 
 Install the  in the steerer tube. 
 Tighten the bolt: 
 Adjust to align the  with the wheel and tighten the  firmly. 
 Install the handlebars (refer to ";DMC-S1000DBIKE-A-DA2-10-00-00AA-720A-AAA(2)
[30, 69, 2, 636, 5, 2, 913, 13, 6, 5, 32, 2, 33, 24, 6, 5, 116, 2, 171, 4, 2, 5, 2, 111, 2, 103, 4, 2, 914, 116, 2, 171, 32, 2, 20, 2, 154, 22, 78, 2, 49, 159, 3, 306, 2, 13, 2, 16, 5, 78, 2, 751, 32, 2, 34, 10, 3];98;"Remove all the rust and the corrosion with a  and . 
 Install the stem. 
 Use a  and lubricate:  
 the threads of the  and 
                            
 the sides 
 the top of the wedge 
 Lubricate the thread: 
 Install the  in the steerer tube. 
 Tighten the bolt: 
 Adjust to align the  with the wheel and tighten the  firmly. 
 Install the handlebars (refer to ";DMC-S1000DBIKE-A-DA2-10-00-00AA-720A-AAA(2)
[33, 46, 83];99;"Stem: 
 Install procedures";DMC-S1000DBIKE-A-DA2-10-00-00AA-720A-AAA(3)
[33, 32, 86];99;"Stem: 
 Install procedures";DMC-S1000DBIKE-A-DA2-10-00-00AA-720A-AAA(3)
[23, 31, 129, 6, 18, 13, 220, 110, 8, 2, 34, 37, 47, 145, 2, 290, 4, 2, 197, 3, 418];100;Do not ride a bicycle with no grips on the handlebar. This can cause the hands of the rider to slip.;DMC-S1000DBIKE-A-DA2-20-00-00AA-520A-AAA(1)
[23, 31, 129, 6, 19, 13, 220, 110, 8, 2, 34, 37, 47, 158, 2, 290, 4, 2, 197, 3, 418];100;Do not ride a bicycle with no grips on the handlebar. This can cause the hands of the rider to slip.;DMC-S1000DBIKE-A-DA2-20-00-00AA-520A-AAA(1)
[29, 2, 110, 65, 6, 442, 186, 304, 194, 2, 110, 5, 80, 56, 131, 2, 110, 5, 2, 128, 61, 100, 2, 110, 113, 5, 249, 3, 90, 15, 5, 345, 117, 15, 270, 2, 146, 4, 2, 34, 29, 2, 7, 5, 2, 147, 25, 14, 2, 34, 90, 2, 48, 75, 10, 3, 160, 9, 638, 73, 194, 2, 7, 25, 57, 268, 90, 2, 48, 75, 13, 2, 228, 198, 29, 2, 25, 5, 2, 87, 14, 2, 34, 90, 2, 48, 49, 5, 29, 2, 55, 14, 2, 34, 29, 2, 34, 24, 6, 5, 90, 2, 48, 49, 10, 3, 3, 29, 50, 2, 34, 109, 4, 2, 33, 90, 2, 48, 49];101;"Remove the grips: 
 Put a long thin screwdriver below the grip and apply water between the grip and the handle bar. 
 Turn the grip forwards and rearwards to loosen it and then pull it off the end of the handlebar. 
 Remove the brake and the shift levers from the handlebars: 
 Loosen the clamp screw (refer to  ) which is behind or below the brake lever (as shown). 
 Loosen the clamp screw with the Allen wrench: 
 Remove the lever and the mount from the handlebar. 
 Loosen the clamp bolt and remove the shifter from the handlebar. 
 Remove the handlebar: 
 Use a  and loosen the clamp bolt (refer to  ). To remove, move the handlebar out of the stem. 
 Loosen the clamp bolt:";DMC-S1000DBIKE-A-DA2-20-00-00AA-520A-AAA(2)
[30, 2, 110, 65, 6, 442, 186, 312, 194, 2, 110, 5, 81, 56, 131, 2, 110, 5, 2, 135, 61, 100, 2, 110, 113, 5, 249, 3, 90, 15, 5, 345, 117, 15, 270, 2, 146, 4, 2, 34, 30, 2, 7, 5, 2, 147, 25, 14, 2, 34, 90, 2, 48, 75, 10, 3, 160, 17, 638, 73, 194, 2, 7, 25, 57, 359, 90, 2, 48, 75, 13, 2, 228, 198, 30, 2, 25, 5, 2, 87, 14, 2, 34, 90, 2, 48, 49, 5, 30, 2, 55, 14, 2, 34, 30, 2, 34, 24, 6, 5, 90, 2, 48, 49, 10, 3, 3, 30, 50, 2, 34, 109, 4, 2, 33, 90, 2, 48, 49];101;"Remove the grips: 
 Put a long thin screwdriver below the grip and apply water between the grip and the handle bar. 
 Turn the grip forwards and rearwards to loosen it and then pull it off the end of the handlebar. 
 Remove the brake and the shift levers from the handlebars: 
 Loosen the clamp screw (refer to  ) which is behind or below the brake lever (as shown). 
 Loosen the clamp screw with the Allen wrench: 
 Remove the lever and the mount from the handlebar. 
 Loosen the clamp bolt and remove the shifter from the handlebar. 
 Remove the handlebar: 
 Use a  and loosen the clamp bolt (refer to  ). To remove, move the handlebar out of the stem. 
 Loosen the clamp bolt:";DMC-S1000DBIKE-A-DA2-20-00-00AA-520A-AAA(2)
[34, 29, 83];102;"Handlebar: 
 Remove procedures";DMC-S1000DBIKE-A-DA2-20-00-00AA-520A-AAA(3)
[34, 30, 86];102;"Handlebar: 
 Remove procedures";DMC-S1000DBIKE-A-DA2-20-00-00AA-520A-AAA(3)
[23, 31, 129, 2, 18, 187, 2, 110, 64, 333, 374, 5, 9, 637, 54, 20, 163, 44, 2, 110, 9, 639, 79, 290, 47, 50, 270, 2, 110, 70, 36, 129, 2, 18, 23, 31, 129, 6, 18, 13, 220, 110, 8, 2, 34, 21, 35, 2, 34, 9, 302, 306, 20, 2, 167, 4, 2, 33];103;"Do not ride the bicycle until the grips have become dry and are firmly held in position. If the grips are wet, your hands can move off the grips when you ride the bicycle. 
 Do not ride a bicycle with no grips on the handlebar. 
 Make sure the handlebar is correctly aligned in the center of the stem.";DMC-S1000DBIKE-A-DA2-20-00-00AA-720A-AAA(1)
[23, 31, 129, 2, 19, 187, 2, 110, 64, 360, 383, 5, 59, 751, 526, 20, 173, 44, 2, 110, 59, 639, 79, 290, 47, 50, 270, 2, 110, 70, 36, 129, 2, 19, 23, 31, 129, 6, 19, 13, 220, 110, 8, 2, 34, 21, 35, 2, 34, 17, 125, 306, 20, 2, 167, 4, 2, 33];103;"Do not ride the bicycle until the grips have become dry and are firmly held in position. If the grips are wet, your hands can move off the grips when you ride the bicycle. 
 Do not ride a bicycle with no grips on the handlebar. 
 Make sure the handlebar is correctly aligned in the center of the stem.";DMC-S1000DBIKE-A-DA2-20-00-00AA-720A-AAA(1)
