tokens;labels;text;DMC
[7, 17, 5, 158, 39, 5, 6, 52, 22, 53, 14, 48, 49, 36, 117, 4, 2, 46, 28, 8, 33, 3, 2, 17, 57, 14, 205, 8, 125, 103, 8, 201, 96, 91, 38, 170, 4, 125, 3, 126, 8, 127, 10, 14, 108, 105];4343;"This material is provided ""As is"" and neither ASD nor any person who
                            has contributed to the creation, revision or maintenance of the material
                            makes any representations or warranties, express or implied, including
                            but not limited to, warranties of merchantability or fitness for any
                            particular purpose.";DMC-S1000DBIKE-A-DA1-20-00-00AA-720A-AAA
[7, 17, 23, 187, 39, 23, 6, 52, 22, 53, 14, 48, 49, 81, 130, 4, 2, 46, 28, 8, 33, 3, 2, 17, 199, 14, 209, 8, 131, 103, 8, 210, 184, 91, 38, 198, 4, 131, 3, 126, 8, 127, 10, 14, 108, 105];4343;"This material is provided ""As is"" and neither ASD nor any person who
                            has contributed to the creation, revision or maintenance of the material
                            makes any representations or warranties, express or implied, including
                            but not limited to, warranties of merchantability or fitness for any
                            particular purpose.";DMC-S1000DBIKE-A-DA1-20-00-00AA-720A-AAA
[267, 2, 101, 3, 2, 34];4344;Hold the front of the bicycle.;DMC-S1000DBIKE-A-DA1-20-00-00AA-720A-AAA
[109, 3, 54];4345;Limitations of liability:;DMC-S1000DBIKE-A-DA1-20-00-00AA-720A-AAA
[113, 3, 54];4345;Limitations of liability:;DMC-S1000DBIKE-A-DA1-20-00-00AA-720A-AAA
[27, 5, 26, 110, 109, 16, 66, 4, 7, 11, 12];4346;"There are no dissemination limitations that apply to this data
            module.";DMC-S1000DBIKE-A-DA1-20-00-00AA-720A-AAA
[27, 24, 26, 110, 113, 16, 66, 4, 7, 11, 12];4346;"There are no dissemination limitations that apply to this data
            module.";DMC-S1000DBIKE-A-DA1-20-00-00AA-720A-AAA
[50, 6, 30, 102, 61, 3, 51, 22];4347;AeroSpace and Defence Industries Associations of Europe - ASD.;DMC-S1000DBIKE-A-DA1-20-00-00AA-720A-AAA
[50, 6, 30, 115, 211, 3, 51, 22];4347;AeroSpace and Defence Industries Associations of Europe - ASD.;DMC-S1000DBIKE-A-DA1-20-00-00AA-720A-AAA
[18, 20, 128];4348;S1000D upissued;DMC-S1000DBIKE-A-DA1-20-00-00AA-720A-AAA
[27, 5, 26, 69, 92, 166, 10, 7, 11, 12];4349;"There are no specific handling instructions for this data
            module.";DMC-S1000DBIKE-A-DA1-20-00-00AA-720A-AAA
[27, 24, 26, 69, 92, 185, 10, 7, 11, 12];4349;"There are no specific handling instructions for this data
            module.";DMC-S1000DBIKE-A-DA1-20-00-00AA-720A-AAA
[83, 89];4350;Copyright (C) 2016;DMC-S1000DBIKE-A-DA1-20-00-00AA-720A-AAA
[311, 2, 217, 29, 2, 398];4351;Put the frame on the floor.;DMC-S1000DBIKE-A-DA1-20-00-00AA-720A-AAA
[84, 3, 7, 11, 12, 4, 32, 95, 16, 5, 2, 111, 3, 56, 16, 5, 35, 3, 18, 20, 5, 194, 104, 3, 7, 11, 12, 5, 4, 5, 65, 2, 112, 3, 2, 56];4352;"Export of this data module to all countries that are the residence of
                    organizations that are users of S1000D is permitted. Storage of this data module
                    is to be at the discretion of the organization.";DMC-S1000DBIKE-A-DA1-20-00-00AA-720A-AAA
[84, 3, 7, 11, 12, 4, 32, 116, 16, 24, 2, 111, 3, 202, 16, 24, 63, 3, 18, 20, 23, 195, 104, 3, 7, 11, 12, 23, 4, 5, 65, 2, 112, 3, 2, 56];4352;"Export of this data module to all countries that are the residence of
                    organizations that are users of S1000D is permitted. Storage of this data module
                    is to be at the discretion of the organization.";DMC-S1000DBIKE-A-DA1-20-00-00AA-720A-AAA
[28, 4, 7, 42, 45, 62, 93, 67, 129, 2, 35, 5, 78, 10, 181, 41, 28, 4, 2, 17, 160, 13, 7, 42, 36, 62, 6, 5, 79];4353;"Revisions to this document may occur after its issuance. The user is
                            responsible for determining if revisions to the material contained in
                            this document have occurred and are applicable.";DMC-S1000DBIKE-A-DA1-20-00-00AA-720A-AAA
[132, 4, 7, 42, 45, 62, 93, 67, 129, 2, 35, 23, 78, 10, 212, 41, 132, 4, 2, 17, 200, 13, 7, 42, 36, 213, 6, 24, 79];4353;"Revisions to this document may occur after its issuance. The user is
                            responsible for determining if revisions to the material contained in
                            this document have occurred and are applicable.";DMC-S1000DBIKE-A-DA1-20-00-00AA-720A-AAA
[101, 60];4354;Front brake;DMC-S1000DBIKE-A-DA1-20-00-00AA-720A-AAA
[27, 5, 26, 98, 150, 16, 100, 68, 2, 47, 178, 10, 8, 64, 75, 3, 7, 11, 12];4355;"There are no known conditions that would change the data restrictions for, or
            security classification of, this data module.";DMC-S1000DBIKE-A-DA1-20-00-00AA-720A-AAA
[27, 24, 26, 98, 168, 16, 100, 68, 2, 11, 188, 10, 8, 64, 75, 3, 7, 11, 12];4355;"There are no known conditions that would change the data restrictions for, or
            security classification of, this data module.";DMC-S1000DBIKE-A-DA1-20-00-00AA-720A-AAA
[52, 22, 53, 14, 48, 49, 36, 117, 4, 2, 46, 28, 8, 33, 3, 7, 17, 118, 5, 119, 10, 14, 120, 121, 85, 8, 122, 171, 8, 14, 72, 54, 203, 43, 14, 9, 3, 7, 17];4356;"Neither ASD nor any person who has contributed to the creation,
                            revision or maintenance of this material shall be liable for any direct,
                            indirect, special or consequential damages or any other liability
                            arising from any use of this material.";DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[52, 22, 53, 14, 48, 49, 81, 130, 4, 2, 46, 28, 8, 33, 3, 7, 17, 118, 5, 119, 10, 14, 120, 121, 85, 8, 122, 206, 8, 14, 72, 54, 207, 43, 14, 9, 3, 7, 17];4356;"Neither ASD nor any person who has contributed to the creation,
                            revision or maintenance of this material shall be liable for any direct,
                            indirect, special or consequential damages or any other liability
                            arising from any use of this material.";DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[35, 45, 106, 7, 11, 12, 13, 97, 37, 77, 90, 87, 73];4357;"Users may destroy this data module in accordance with their own local
            procedures.";DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[63, 45, 106, 7, 11, 12, 13, 97, 37, 77, 90, 87, 149];4357;"Users may destroy this data module in accordance with their own local
            procedures.";DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[10, 25, 849, 140, 3, 2, 239, 138, 4];4358;For a full description of the headset, refer to ;DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[50, 6, 30, 102, 61, 3, 51];4359;AEROSPACE AND DEFENCE INDUSTRIES ASSOCIATION OF EUROPE;DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[50, 6, 30, 115, 61, 3, 51];4359;AEROSPACE AND DEFENCE INDUSTRIES ASSOCIATION OF EUROPE;DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[4, 5, 57, 86, 4, 32, 18, 20, 35];4360;To be made available to all S1000D users.;DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[4, 5, 164, 86, 4, 32, 18, 20, 63];4360;To be made available to all S1000D users.;DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[55, 34, 6, 55, 143, 59, 8, 146, 147, 59];4361;Mountain bicycle and (Mountain storm Mk1 or Brook trekker Mk9);DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[204, 3, 30, 3, 2, 99, 95, 3, 22];4362;Ministries of Defence of the member countries of ASD.;DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[208, 3, 30, 3, 2, 99, 116, 3, 22];4362;Ministries of Defence of the member countries of ASD.;DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[18, 20, 123, 74, 124, 107];4363;S1000D-SC-2016-017-002-00 Steering Committee TOR;DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[174];4364;Stem;DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[44, 134];4365;Bike book;DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[7, 17, 5, 158, 39, 5, 6, 52, 22, 53, 14, 48, 49, 36, 117, 4, 2, 46, 28, 8, 33, 3, 2, 17, 57, 14, 205, 8, 125, 103, 8, 201, 96, 91, 38, 170, 4, 125, 3, 126, 8, 127, 10, 14, 108, 105];4366;"This material is provided ""As is"" and neither ASD nor any person who
                            has contributed to the creation, revision or maintenance of the material
                            makes any representations or warranties, express or implied, including
                            but not limited to, warranties of merchantability or fitness for any
                            particular purpose.";DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[7, 17, 23, 187, 39, 23, 6, 52, 22, 53, 14, 48, 49, 81, 130, 4, 2, 46, 28, 8, 33, 3, 2, 17, 199, 14, 209, 8, 131, 103, 8, 210, 184, 91, 38, 198, 4, 131, 3, 126, 8, 127, 10, 14, 108, 105];4366;"This material is provided ""As is"" and neither ASD nor any person who
                            has contributed to the creation, revision or maintenance of the material
                            makes any representations or warranties, express or implied, including
                            but not limited to, warranties of merchantability or fitness for any
                            particular purpose.";DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[71];4367;BY142;DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[2, 174, 5, 25, 1752, 16, 352, 2, 222, 4, 2, 74, 175, 2757, 2, 174, 5, 1808, 25, 788, 174, 316, 2758, 1769, 2, 693, 175, 6, 5, 275, 352, 2, 222, 4, 2, 239];4368;The stem is a piece that attaches the handlebar to the steering tube. Basically the stem is just a threaded stem bolt situated inside the steerer tube and is what attaches the handlebars to the headset.;DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[2, 174, 23, 25, 1752, 16, 928, 2, 222, 4, 2, 74, 175, 2757, 2, 174, 23, 1808, 25, 2999, 174, 316, 3000, 1769, 2, 693, 175, 6, 23, 275, 928, 2, 634, 4, 2, 239];4368;The stem is a piece that attaches the handlebar to the steering tube. Basically the stem is just a threaded stem bolt situated inside the steerer tube and is what attaches the handlebars to the headset.;DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[728];4369;Steering;DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[74];4369;Steering;DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[109, 3, 54];4370;Limitations of liability:;DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[113, 3, 54];4370;Limitations of liability:;DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[27, 5, 26, 110, 109, 16, 66, 4, 7, 11, 12];4371;"There are no dissemination limitations that apply to this data
            module.";DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[27, 24, 26, 110, 113, 16, 66, 4, 7, 11, 12];4371;"There are no dissemination limitations that apply to this data
            module.";DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[50, 6, 30, 102, 61, 3, 51, 22];4372;AeroSpace and Defence Industries Associations of Europe - ASD.;DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[50, 6, 30, 115, 211, 3, 51, 22];4372;AeroSpace and Defence Industries Associations of Europe - ASD.;DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[140, 3, 70, 82, 5, 57];4373;Description of how it is made;DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[140, 3, 70, 82, 23, 164];4373;Description of how it is made;DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[18, 20, 128];4374;S1000D upissued;DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[27, 5, 26, 69, 92, 166, 10, 7, 11, 12];4375;"There are no specific handling instructions for this data
            module.";DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[27, 24, 26, 69, 92, 185, 10, 7, 11, 12];4375;"There are no specific handling instructions for this data
            module.";DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[83, 89];4376;Copyright (C) 2016;DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[84, 3, 7, 11, 12, 4, 32, 95, 16, 5, 2, 111, 3, 56, 16, 5, 35, 3, 18, 20, 5, 194, 104, 3, 7, 11, 12, 5, 4, 5, 65, 2, 112, 3, 2, 56];4377;"Export of this data module to all countries that are the residence of
                    organizations that are users of S1000D is permitted. Storage of this data module
                    is to be at the discretion of the organization.";DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[84, 3, 7, 11, 12, 4, 32, 116, 16, 24, 2, 111, 3, 202, 16, 24, 63, 3, 18, 20, 23, 195, 104, 3, 7, 11, 12, 23, 4, 5, 65, 2, 112, 3, 2, 56];4377;"Export of this data module to all countries that are the residence of
                    organizations that are users of S1000D is permitted. Storage of this data module
                    is to be at the discretion of the organization.";DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[28, 4, 7, 42, 45, 62, 93, 67, 129, 2, 35, 5, 78, 10, 181, 41, 28, 4, 2, 17, 160, 13, 7, 42, 36, 62, 6, 5, 79];4378;"Revisions to this document may occur after its issuance. The user is
                            responsible for determining if revisions to the material contained in
                            this document have occurred and are applicable.";DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[132, 4, 7, 42, 45, 62, 93, 67, 129, 2, 35, 23, 78, 10, 212, 41, 132, 4, 2, 17, 200, 13, 7, 42, 36, 213, 6, 24, 79];4378;"Revisions to this document may occur after its issuance. The user is
                            responsible for determining if revisions to the material contained in
                            this document have occurred and are applicable.";DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[2, 74, 29, 2, 44, 5, 275, 1306, 2, 44, 4, 2759, 13, 25, 264, 874, 674, 1725, 2, 74, 156, 29, 2, 44, 5, 57, 3, 543, 139, 240, 5];4379;The steering on the bike is what enables the bike to manoeuvre in a given direction during travel. The steering system on the bike is made of three parts, they are:;DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[2, 74, 29, 2, 44, 23, 275, 3001, 2, 44, 4, 2759, 13, 25, 366, 874, 674, 1725, 2, 74, 156, 29, 2, 44, 23, 164, 3, 543, 290, 240, 24];4379;The steering on the bike is what enables the bike to manoeuvre in a given direction during travel. The steering system on the bike is made of three parts, they are:;DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[222];4380;Handlebar;DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[239];4381;Headset;DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[7, 1932, 3, 25, 1273, 263, 352, 4, 2, 174, 37, 3119, 65, 2, 336, 60, 214, 6, 271, 5, 310, 352, 4, 7, 263, 1770, 240, 153, 38, 36, 14, 139, 13, 2, 74, 405, 2, 222, 2760, 5, 25, 2761, 1317, 2762, 2, 222, 2763, 153, 38, 158, 7, 1317, 2, 239, 310, 534, 39, 2, 74, 175, 5, 2, 405, 16, 1306, 2, 222, 4, 1317];4382;This consists of a horizontal bar attached to the stem with handgrips at the end. Brake levers and shifters are also attached to this bar although they do not have any part in the steering mechanism. The handlebars manoeuvrability is a sideways swivelling action. The handlebars themselves do not provide this swivelling, the headset (also known as the steering tube) is the mechanism that enables the handlebars to swivel.;DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[7, 3373, 3, 25, 1273, 263, 1355, 4, 2, 174, 37, 3374, 65, 2, 336, 60, 647, 6, 484, 24, 310, 1355, 4, 7, 263, 1770, 240, 153, 38, 36, 14, 139, 13, 2, 74, 405, 2, 634, 2760, 23, 25, 2761, 3002, 2762, 2, 634, 2763, 153, 38, 158, 7, 3002, 2, 239, 310, 98, 39, 2, 74, 175, 23, 2, 405, 16, 3001, 2, 634, 4, 1317];4382;This consists of a horizontal bar attached to the stem with handgrips at the end. Brake levers and shifters are also attached to this bar although they do not have any part in the steering mechanism. The handlebars manoeuvrability is a sideways swivelling action. The handlebars themselves do not provide this swivelling, the headset (also known as the steering tube) is the mechanism that enables the handlebars to swivel.;DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[7, 405, 5, 2758, 13, 101, 3, 2, 217, 6, 661, 2, 101, 180, 4, 2, 174, 6, 222, 2, 239, 246, 2, 222, 4, 1317, 1378, 6, 460, 10, 74, 105];4383;This mechanism is situated in front of the frame and connects the front fork to the stem and handlebars. The headset allows the handlebars to swivel left and right for steering purposes.;DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[7, 405, 23, 3000, 13, 101, 3, 2, 217, 6, 3003, 2, 101, 180, 4, 2, 174, 6, 634, 2, 239, 1876, 2, 634, 4, 1317, 636, 6, 460, 10, 74, 1961];4383;This mechanism is situated in front of the frame and connects the front fork to the stem and handlebars. The headset allows the handlebars to swivel left and right for steering purposes.;DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[27, 5, 26, 98, 150, 16, 100, 68, 2, 47, 178, 10, 8, 64, 75, 3, 7, 11, 12];4384;"There are no known conditions that would change the data restrictions for, or
            security classification of, this data module.";DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[27, 24, 26, 98, 168, 16, 100, 68, 2, 11, 188, 10, 8, 64, 75, 3, 7, 11, 12];4384;"There are no known conditions that would change the data restrictions for, or
            security classification of, this data module.";DMC-S1000DBIKE-A-DA2-00-00-00AA-041A-AAA
[52, 22, 53, 14, 48, 49, 36, 117, 4, 2, 46, 28, 8, 33, 3, 7, 17, 118, 5, 119, 10, 14, 120, 121, 85, 8, 122, 171, 8, 14, 72, 54, 203, 43, 14, 9, 3, 7, 17];4385;"Neither ASD nor any person who has contributed to the creation,
                            revision or maintenance of this material shall be liable for any direct,
                            indirect, special or consequential damages or any other liability
                            arising from any use of this material.";DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[52, 22, 53, 14, 48, 49, 81, 130, 4, 2, 46, 28, 8, 33, 3, 7, 17, 118, 5, 119, 10, 14, 120, 121, 85, 8, 122, 206, 8, 14, 72, 54, 207, 43, 14, 9, 3, 7, 17];4385;"Neither ASD nor any person who has contributed to the creation,
                            revision or maintenance of this material shall be liable for any direct,
                            indirect, special or consequential damages or any other liability
                            arising from any use of this material.";DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[35, 45, 106, 7, 11, 12, 13, 97, 37, 77, 90, 87, 73];4386;"Users may destroy this data module in accordance with their own local
            procedures.";DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[63, 45, 106, 7, 11, 12, 13, 97, 37, 77, 90, 87, 149];4386;"Users may destroy this data module in accordance with their own local
            procedures.";DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[239, 180];4387;"""headset / fork""";DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[685];4388;"
							 Correct!
						  ";DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[50, 6, 30, 102, 61, 3, 51];4389;AEROSPACE AND DEFENCE INDUSTRIES ASSOCIATION OF EUROPE;DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[50, 6, 30, 115, 61, 3, 51];4389;AEROSPACE AND DEFENCE INDUSTRIES ASSOCIATION OF EUROPE;DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[140, 3, 70, 82, 5, 57, 586, 221];4390;Description of how it is made: Knowledge Check;DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[140, 3, 70, 82, 23, 164, 586, 221];4390;Description of how it is made: Knowledge Check;DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[4, 5, 57, 86, 4, 32, 18, 20, 35];4391;To be made available to all S1000D users.;DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[4, 5, 164, 86, 4, 32, 18, 20, 63];4391;To be made available to all S1000D users.;DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[2, 684];4392;The answer ;DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[204, 3, 30, 3, 2, 99, 95, 3, 22];4393;Ministries of Defence of the member countries of ASD.;DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[208, 3, 30, 3, 2, 99, 116, 3, 22];4393;Ministries of Defence of the member countries of ASD.;DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[18, 20, 123, 74, 124, 107];4394;S1000D-SC-2016-017-002-00 Steering Committee TOR;DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[222, 239];4395;handlebar / headset;DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[217, 222];4396;frame / handlebar;DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[180, 222];4397;"""fork / handlebar""";DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[1314];4398;DA210;DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[2, 174, 352, 2, 4, 2];4399;The stem attaches the _________________________ to the ________________________.;DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[2, 174, 928, 2, 4, 2];4399;The stem attaches the _________________________ to the ________________________.;DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[7, 17, 5, 158, 39, 5, 6, 52, 22, 53, 14, 48, 49, 36, 117, 4, 2, 46, 28, 8, 33, 3, 2, 17, 57, 14, 205, 8, 125, 103, 8, 201, 96, 91, 38, 170, 4, 125, 3, 126, 8, 127, 10, 14, 108, 105];4400;"This material is provided ""As is"" and neither ASD nor any person who
                            has contributed to the creation, revision or maintenance of the material
                            makes any representations or warranties, express or implied, including
                            but not limited to, warranties of merchantability or fitness for any
                            particular purpose.";DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[7, 17, 23, 187, 39, 23, 6, 52, 22, 53, 14, 48, 49, 81, 130, 4, 2, 46, 28, 8, 33, 3, 2, 17, 199, 14, 209, 8, 131, 103, 8, 210, 184, 91, 38, 198, 4, 131, 3, 126, 8, 127, 10, 14, 108, 105];4400;"This material is provided ""As is"" and neither ASD nor any person who
                            has contributed to the creation, revision or maintenance of the material
                            makes any representations or warranties, express or implied, including
                            but not limited to, warranties of merchantability or fitness for any
                            particular purpose.";DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[728];4401;Steering;DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[74];4401;Steering;DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[109, 3, 54];4402;Limitations of liability:;DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[113, 3, 54];4402;Limitations of liability:;DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[2, 684];4403;"
							  The answer ";DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[180, 222];4404;fork / handlebar;DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[27, 5, 26, 110, 109, 16, 66, 4, 7, 11, 12];4405;"There are no dissemination limitations that apply to this data
            module.";DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[27, 24, 26, 110, 113, 16, 66, 4, 7, 11, 12];4405;"There are no dissemination limitations that apply to this data
            module.";DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[50, 6, 30, 102, 61, 3, 51, 22];4406;AeroSpace and Defence Industries Associations of Europe - ASD.;DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[50, 6, 30, 115, 211, 3, 51, 22];4406;AeroSpace and Defence Industries Associations of Europe - ASD.;DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[18, 20, 128];4407;S1000D upissued;DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[586, 221];4408;Knowledge Check;DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[27, 5, 26, 69, 92, 166, 10, 7, 11, 12];4409;"There are no specific handling instructions for this data
            module.";DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[27, 24, 26, 69, 92, 185, 10, 7, 11, 12];4409;"There are no specific handling instructions for this data
            module.";DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[83, 89];4410;Copyright (C) 2016;DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[84, 3, 7, 11, 12, 4, 32, 95, 16, 5, 2, 111, 3, 56, 16, 5, 35, 3, 18, 20, 5, 194, 104, 3, 7, 11, 12, 5, 4, 5, 65, 2, 112, 3, 2, 56];4411;"Export of this data module to all countries that are the residence of
                    organizations that are users of S1000D is permitted. Storage of this data module
                    is to be at the discretion of the organization.";DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[84, 3, 7, 11, 12, 4, 32, 116, 16, 24, 2, 111, 3, 202, 16, 24, 63, 3, 18, 20, 23, 195, 104, 3, 7, 11, 12, 23, 4, 5, 65, 2, 112, 3, 2, 56];4411;"Export of this data module to all countries that are the residence of
                    organizations that are users of S1000D is permitted. Storage of this data module
                    is to be at the discretion of the organization.";DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[1523, 365, 684, 6, 1315, 1051, 221];4412;Select your answer, and then click CHECK.;DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[28, 4, 7, 42, 45, 62, 93, 67, 129, 2, 35, 5, 78, 10, 181, 41, 28, 4, 2, 17, 160, 13, 7, 42, 36, 62, 6, 5, 79];4413;"Revisions to this document may occur after its issuance. The user is
                            responsible for determining if revisions to the material contained in
                            this document have occurred and are applicable.";DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[132, 4, 7, 42, 45, 62, 93, 67, 129, 2, 35, 23, 78, 10, 212, 41, 132, 4, 2, 17, 200, 13, 7, 42, 36, 213, 6, 24, 79];4413;"Revisions to this document may occur after its issuance. The user is
                            responsible for determining if revisions to the material contained in
                            this document have occurred and are applicable.";DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[239, 180];4414;headset / fork;DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[217, 222];4415;"""frame / handlebar""";DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[27, 5, 26, 98, 150, 16, 100, 68, 2, 47, 178, 10, 8, 64, 75, 3, 7, 11, 12];4416;"There are no known conditions that would change the data restrictions for, or
            security classification of, this data module.";DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[27, 24, 26, 98, 168, 16, 100, 68, 2, 11, 188, 10, 8, 64, 75, 3, 7, 11, 12];4416;"There are no known conditions that would change the data restrictions for, or
            security classification of, this data module.";DMC-S1000DBIKE-T-DA2-10-00-00AA-041A-AAA
[52, 22, 53, 14, 48, 49, 36, 117, 4, 2, 46, 28, 8, 33, 3, 7, 17, 118, 5, 119, 10, 14, 120, 121, 85, 8, 122, 171, 8, 14, 72, 54, 203, 43, 14, 9, 3, 7, 17];4417;"Neither ASD nor any person who has contributed to the creation,
                            revision or maintenance of this material shall be liable for any direct,
                            indirect, special or consequential damages or any other liability
                            arising from any use of this material.";DMC-S1000DBIKE-A-DA2-10-00-00AA-520A-AAA
[52, 22, 53, 14, 48, 49, 81, 130, 4, 2, 46, 28, 8, 33, 3, 7, 17, 118, 5, 119, 10, 14, 120, 121, 85, 8, 122, 206, 8, 14, 72, 54, 207, 43, 14, 9, 3, 7, 17];4417;"Neither ASD nor any person who has contributed to the creation,
                            revision or maintenance of this material shall be liable for any direct,
                            indirect, special or consequential damages or any other liability
                            arising from any use of this material.";DMC-S1000DBIKE-A-DA2-10-00-00AA-520A-AAA
[35, 45, 106, 7, 11, 12, 13, 97, 37, 77, 90, 87, 73];4418;"Users may destroy this data module in accordance with their own local
            procedures.";DMC-S1000DBIKE-A-DA2-10-00-00AA-520A-AAA
[63, 45, 106, 7, 11, 12, 13, 97, 37, 77, 90, 87, 149];4418;"Users may destroy this data module in accordance with their own local
            procedures.";DMC-S1000DBIKE-A-DA2-10-00-00AA-520A-AAA
