tokens;labels;text;DMC
[45, 231, 848];95;"Клапан электромагнитный: 
 Ремонт";DMC-URALM-A-K2-13-00-00A-254A-A(3)
[58, 216, 848];95;"Клапан электромагнитный: 
 Ремонт";DMC-URALM-A-K2-13-00-00A-254A-A(3)
[2826, 2022, 2023, 1034, 872, 134, 3, 273, 642, 2024, 570, 153, 573, 1035, 45, 642, 134, 5, 45, 231, 1208, 24, 47, 523, 377, 18, 2827, 153, 2025, 51, 153, 2, 1417, 676, 2026, 2024, 153, 573, 642, 134, 2, 45, 231, 1208, 24, 47, 523, 377, 18, 2027, 153, 2025, 51, 153, 2, 1417, 676, 2026, 2023, 1034, 872, 134, 3, 273, 2019, 2828, 2022];96;"Включите электропитание 
 Переведите клавишу подкачки шин в положение ""накачка"" 
 Обмыльте место соединения трубки запитки клапана накачки шин с клапаном электромагнитным. Утечки воздуха не должно быть. При негерметичности соединений подтяните гайки соединений и вновь проверьте герметичность 
 Обмыльте соединения трубок накачки шин и клапана электромагнитного. Утечки воздуха не должно быть. При негермитичности соединений подтяните гайки соединений и вновь проверьте герметичность. 
 Переведите клавишу подкачки шин в положение ""нейтраль""	 
 Отключите электропитание";DMC-URALM-A-K2-13-00-00A-364A-A(2)
[1319, 2296, 2297, 631, 945, 79, 3, 289, 662, 2298, 603, 141, 649, 1093, 58, 662, 79, 5, 45, 216, 1344, 24, 47, 601, 543, 18, 1620, 141, 2299, 59, 141, 2, 1556, 1622, 1538, 2298, 141, 3241, 662, 79, 2, 58, 216, 1344, 24, 47, 601, 543, 18, 2300, 141, 2299, 59, 141, 2, 1556, 1622, 1538, 2297, 631, 945, 79, 3, 289, 2294, 3242, 2296];96;"Включите электропитание 
 Переведите клавишу подкачки шин в положение ""накачка"" 
 Обмыльте место соединения трубки запитки клапана накачки шин с клапаном электромагнитным. Утечки воздуха не должно быть. При негерметичности соединений подтяните гайки соединений и вновь проверьте герметичность 
 Обмыльте соединения трубок накачки шин и клапана электромагнитного. Утечки воздуха не должно быть. При негермитичности соединений подтяните гайки соединений и вновь проверьте герметичность. 
 Переведите клавишу подкачки шин в положение ""нейтраль""	 
 Отключите электропитание";DMC-URALM-A-K2-13-00-00A-364A-A(2)
[41, 591, 105, 24, 3, 809, 2829, 2027, 254];97;"Система регулирования давления воздуха в шинах: 
 Устранение негермитичности трубопроводов";DMC-URALM-A-K2-13-00-00A-364A-A(3)
[44, 622, 106, 24, 3, 79, 3243, 2300, 254];97;"Система регулирования давления воздуха в шинах: 
 Устранение негермитичности трубопроводов";DMC-URALM-A-K2-13-00-00A-364A-A(3)
[41, 591, 105, 24, 3, 809, 2830, 1396, 105];98;"Система регулирования давления воздуха в шинах: 
 Невозможность поддержания давления";DMC-URALM-A-K2-13-00-00A-421A-A(1)
[44, 622, 106, 24, 3, 79, 3244, 1533, 106];98;"Система регулирования давления воздуха в шинах: 
 Невозможность поддержания давления";DMC-URALM-A-K2-13-00-00A-421A-A(1)
[1647, 2831, 69, 478, 2832, 24, 17, 41];99;Запрещается проводить работы без стравливания воздуха из системы!;DMC-URALM-A-K2-13-00-00A-921A-A(1)
[2040, 56, 82, 478, 3245, 24, 17, 44];99;Запрещается проводить работы без стравливания воздуха из системы!;DMC-URALM-A-K2-13-00-00A-921A-A(1)
[184, 7, 184, 45, 2833, 241, 449, 479, 568, 586, 1036, 51, 701, 490, 209, 15, 45, 642, 8, 9, 2028, 209, 17, 278, 2834, 45, 586, 1036, 51, 490, 573, 1035, 45, 642, 134, 2028, 573, 1035, 17, 2029, 45, 889, 1226, 153, 15, 45, 586, 72, 16, 54, 231, 45, 8, 13, 4, 213, 2, 434, 45, 586, 72, 16, 54, 45, 2835, 278, 2030, 17, 45, 18, 319, 231, 45, 1501, 2836, 1036, 51, 209, 5, 493, 2, 124, 45, 319, 30, 4, 278, 493, 2837, 76, 1018, 278, 2030, 3, 45, 46, 2838, 533, 76, 1849, 132, 45, 18, 2839, 2029, 1501, 241, 278, 2840, 493, 136, 39, 2841, 2842, 1465, 3, 875, 2843, 39, 45, 645, 917, 493, 5, 43, 403, 3, 45, 101, 23, 30, 231, 45, 4, 13, 4, 213, 2, 317, 789, 72, 16, 1507, 1226, 153, 8, 45, 1507, 573, 1035, 45, 8, 2021, 45, 2, 1018, 1036, 51, 1507, 701, 490, 209, 15, 9, 8, 45, 2, 1018, 1036, 51];100;"Демонтаж: 
 Для демонтажа клапана электромагнитного необходимо выполнить следующие действия: 
 Открутить накидные гайки трех гибких шлангов от клапана накачки к мостам. 
 Вывернуть шланги из угловых фиттингов клапана. 
 Открутить накидную гайку гибкой трубки запитки клапана накачки шин. 
 Вывернуть трубку запитки из фиттинга клапана. 
 Отсоединить штекерное соединения от клапана. 
 Открутить два болта крепления электромагнитного клапана к кронштейну на раме и снять клапан. 
 Открутить два болта крепления клапана: 
 Выкрутить угловые фиттинги из клапана 
 При монтаже электромагнитного клапана обеспечить соосность накидных гаек шлангов с фитингами и отверстиями клапана. 
 Монтаж 
 Установить на угловые фитинги уплотнительные кольца 
 Закрутить угловые фиттинги в клапан до касания уплотнительного кольца торцевой части клапана 
 При закручивании фиттинга обеспечить необходимую угловую ориентацию фитинга поворотом корпуса против часовой стрелки, в пределах 360° 
 Удерживая корпус клапана затянуть контргайку фитинга с моментом затяжки в клапан 24,3-29,7 Н•м 
 Установить электромагнитный клапан на кронштейн на раме и закрепить его двумя болтами 
 Подсоединить штекерное соединения к клапану 
 Подсоединить трубку запитки клапана к фиттингу клапана и закрутить накидную гайку 
 Подсоединить три гибких шланга от мостов к клапану и закрутить накидные гайки";DMC-URALM-A-K2-13-00-00A-921A-A(2)
[184, 7, 184, 58, 216, 233, 545, 395, 512, 517, 1094, 59, 2233, 518, 209, 15, 58, 662, 8, 9, 2301, 209, 17, 293, 846, 58, 517, 1094, 59, 518, 649, 1093, 58, 662, 79, 2301, 649, 1093, 17, 846, 58, 613, 1358, 141, 15, 58, 517, 72, 16, 55, 216, 58, 8, 13, 4, 213, 2, 661, 58, 517, 72, 16, 55, 58, 2295, 293, 846, 17, 58, 18, 319, 216, 58, 1617, 3246, 1094, 764, 209, 5, 493, 2, 128, 58, 319, 271, 4, 293, 493, 368, 88, 1078, 293, 846, 3, 58, 46, 3247, 368, 88, 1594, 139, 58, 18, 3248, 846, 1617, 233, 293, 3249, 493, 136, 39, 3250, 3251, 1595, 3, 875, 3252, 39, 58, 3253, 973, 493, 5, 43, 415, 3, 58, 101, 23, 271, 216, 58, 4, 13, 4, 213, 2, 959, 350, 514, 16, 1092, 1358, 141, 8, 45, 1092, 649, 1093, 58, 8, 846, 58, 2, 1078, 1094, 59, 1092, 701, 518, 209, 15, 9, 8, 45, 2, 1078, 1094, 59];100;"Демонтаж: 
 Для демонтажа клапана электромагнитного необходимо выполнить следующие действия: 
 Открутить накидные гайки трех гибких шлангов от клапана накачки к мостам. 
 Вывернуть шланги из угловых фиттингов клапана. 
 Открутить накидную гайку гибкой трубки запитки клапана накачки шин. 
 Вывернуть трубку запитки из фиттинга клапана. 
 Отсоединить штекерное соединения от клапана. 
 Открутить два болта крепления электромагнитного клапана к кронштейну на раме и снять клапан. 
 Открутить два болта крепления клапана: 
 Выкрутить угловые фиттинги из клапана 
 При монтаже электромагнитного клапана обеспечить соосность накидных гаек шлангов с фитингами и отверстиями клапана. 
 Монтаж 
 Установить на угловые фитинги уплотнительные кольца 
 Закрутить угловые фиттинги в клапан до касания уплотнительного кольца торцевой части клапана 
 При закручивании фиттинга обеспечить необходимую угловую ориентацию фитинга поворотом корпуса против часовой стрелки, в пределах 360° 
 Удерживая корпус клапана затянуть контргайку фитинга с моментом затяжки в клапан 24,3-29,7 Н•м 
 Установить электромагнитный клапан на кронштейн на раме и закрепить его двумя болтами 
 Подсоединить штекерное соединения к клапану 
 Подсоединить трубку запитки клапана к фиттингу клапана и закрутить накидную гайку 
 Подсоединить три гибких шланга от мостов к клапану и закрутить накидные гайки";DMC-URALM-A-K2-13-00-00A-921A-A(2)
[45, 231, 340];101;"Клапан электромагнитный: 
 Замена";DMC-URALM-A-K2-13-00-00A-921A-A(3)
[58, 216, 394];101;"Клапан электромагнитный: 
 Замена";DMC-URALM-A-K2-13-00-00A-921A-A(3)
[41, 591, 105, 24, 3, 809, 484, 448, 2, 2844, 2845];102;"Система регулирования давления воздуха в шинах: 
 Каталог деталей и сборочных единиц";DMC-URALM-A-K2-13-00-00A-941A-A(1)
[44, 622, 106, 24, 3, 79, 484, 511, 2, 3254, 3255];102;"Система регулирования давления воздуха в шинах: 
 Каталог деталей и сборочных единиц";DMC-URALM-A-K2-13-00-00A-941A-A(1)
[365, 1222, 1629, 2846];103;"Электросистема: 
 Набор правил конфигурирования";DMC-URALM-A-B4-00-00-00A-029A-A(1)
[376, 1222, 245, 3256];103;"Электросистема: 
 Набор правил конфигурирования";DMC-URALM-A-B4-00-00-00A-029A-A(1)
[365, 424, 1950, 774];104;"Электросистема: 
 Перечень стандартных изделий";DMC-URALM-A-B4-00-00-00A-031A-A(1)
[376, 439, 2238, 816];104;"Электросистема: 
 Перечень стандартных изделий";DMC-URALM-A-B4-00-00-00A-031A-A(1)
[41, 499, 1951, 1223, 1224, 383, 1225, 2, 776, 360, 5, 564, 31, 1223, 447, 451, 401, 894, 5, 564, 31, 1172, 169, 383, 1225, 864, 72, 451, 401, 1952, 904, 2, 500, 627, 873, 5, 432, 487, 153, 272, 2, 96, 499, 1953, 56, 5, 1954, 1955, 1107, 1956, 56, 581, 3, 286, 449, 1221, 724, 7, 1503, 460, 1957, 2, 1032, 18, 319, 1958, 56, 577, 1113, 1125, 923, 923, 56, 577, 377, 626, 4, 1959, 885, 4, 1139, 75, 56, 309, 1960, 724, 153, 56, 252, 1015, 2, 1961, 8, 96, 384, 1226, 1002, 923, 56, 31, 1434, 3, 1962, 4, 31, 30, 385, 5, 1005, 19, 1227, 96, 2, 41, 725, 500, 5, 1963, 48, 2, 877, 3, 779, 1003, 490, 6, 385, 1228, 241, 18, 319, 2, 184, 356, 96, 1964, 490, 6, 907, 908, 890, 1029, 1470, 1965, 4, 1966, 6, 377, 683, 1026, 190, 1967, 255, 533, 145, 711, 124, 490, 6, 18, 263, 490, 6, 241, 1968, 478, 1969, 1111, 255, 356, 96, 7, 1407, 69, 626, 96, 2, 41, 241, 1970, 255, 780, 330, 30, 3, 48, 47, 1971, 1972, 330, 3, 177, 1973, 1974, 16, 203, 280, 251, 18, 1482, 1975, 3, 1976, 263, 481, 8, 1977, 447, 17, 985, 774, 449, 4, 1978, 1979, 1980, 330, 1981, 1388, 1504, 907, 881, 20, 299, 1211, 726, 4, 674, 1229, 131, 131, 131, 2, 131, 287, 501, 7, 924, 674, 85, 30, 4, 21, 356, 190, 4, 31, 131, 2, 674, 1229, 131, 1120, 96, 30, 3, 1982, 850, 502, 1983, 190, 344, 1230, 502, 595, 60, 1231, 503, 5, 1984, 1232, 47, 450, 192, 499, 31, 131, 131, 3, 850, 1233, 2, 1234, 93, 4, 722, 681, 1985, 365, 192, 153, 1986, 499, 31, 131, 131, 1987, 4, 14, 1988, 108, 49, 566, 96, 160, 27, 275, 257, 258, 257, 71, 49, 257, 258, 1235, 311, 230, 136, 275, 504, 71, 287, 275, 356, 482, 275, 287, 596, 275, 727, 34, 595, 129, 60, 728, 502, 1236, 5, 390, 597, 193, 729, 5, 172, 390, 597, 227, 729, 5, 172, 287, 596, 170, 727, 34, 356, 482, 170, 287, 170, 1235, 311, 230, 136, 170, 504, 71, 160, 27, 170, 1989, 257, 258, 257, 71, 49, 257, 258, 1990, 288, 597, 390, 49, 526, 1991, 169, 597, 390, 505, 71, 45, 231, 1237, 49, 391, 730, 49, 90, 172, 330, 1238, 34, 578, 1239, 1237, 433, 32, 230, 249, 191, 109, 173, 343, 344, 506, 34, 454, 576, 105, 168, 230, 105, 168, 49, 391, 23, 49, 90, 172, 578, 1992, 129, 998, 90, 32, 454, 687, 191, 109, 1240, 500, 506, 383, 227, 487, 592, 334, 49, 528, 220, 129, 60, 1241, 34, 49, 45, 231, 129, 998, 320, 1242, 1243, 595, 129, 60, 578, 129, 60, 731, 23, 199, 220, 731, 23, 231, 45, 129, 60, 455, 432, 487, 49, 563, 344, 1230, 288, 1484, 432, 487, 288, 122, 1239, 578, 535, 5, 1244, 315, 41, 732, 288, 97, 169, 401, 330, 1244, 507, 1245, 526, 8, 455, 244, 287, 1993, 187, 187, 288, 230, 136, 733, 49, 1246, 23, 288, 320, 507, 1245, 526, 321, 287, 501, 288, 893, 144, 169, 893, 144, 49, 391, 730, 49, 90, 172, 48, 330, 433, 169, 21, 596, 160, 535, 595, 790, 1247, 595, 790, 728, 3, 1243, 734, 190, 62, 287, 501, 62, 160, 341, 567, 62, 455, 790, 190, 187, 169, 596, 287, 62, 330, 1238, 34, 433, 71, 169, 41, 732, 169, 1994, 454, 1995, 49, 49, 503, 1231, 379, 734, 190, 1248, 172, 160, 341, 567, 504, 71, 48, 805, 526, 275, 505, 334, 173, 230, 136, 217, 230, 136, 735, 1996, 8, 874, 455, 244, 1174, 187, 230, 569, 220, 1249, 49, 173, 1250, 220, 455, 230, 136, 187, 34, 49, 187, 3, 230, 726, 1251, 34, 385, 173, 1252, 244, 287, 725, 169, 320, 2, 96, 62, 49, 62, 230, 105, 168, 736, 173, 454, 576, 105, 168, 1997, 122, 451, 401, 230, 249, 191, 109, 736, 1253, 1232, 96, 62, 71, 503, 1998, 288, 97, 320, 49, 1254, 8, 173, 597, 1255, 48, 805, 526, 170, 505, 334, 173, 925, 144, 1030, 1999, 851, 454, 1000, 249, 191, 109, 477, 17, 985, 144, 454, 576, 105, 3, 265, 1467, 1256, 169, 173, 925, 144, 62, 34, 49, 62, 71, 288, 925, 144, 733, 401, 451, 392, 392, 34, 49, 392, 1257, 49, 392, 506, 169, 451, 401, 507, 1119, 485, 321, 49, 1258, 169, 244, 21, 42, 62, 34, 49, 62, 34, 49, 62, 71, 169, 390, 2000, 62, 71, 32, 686, 144, 62, 169, 390, 17, 1259, 62, 169, 1419, 1260, 62, 34, 49, 62, 71, 32, 230, 569, 220, 32, 576, 105, 24, 3, 265, 49, 391, 3, 49, 90, 172, 507, 1505, 217, 321, 34, 160, 2001, 322, 592, 356, 482, 160, 21, 275, 322, 1261, 160, 21, 596, 160, 21, 42, 160, 924, 1262, 341, 322, 71, 160, 21, 170, 322, 1261, 160, 926, 311, 507, 217, 321, 49, 737, 3, 507, 217, 321, 49, 737, 3, 160, 21, 275, 160, 924, 1262, 341, 322, 258, 160, 21, 170, 160, 926, 27, 1263, 2002, 244, 287, 1264, 288, 926, 160, 288, 1252, 244, 232, 45, 231, 1033, 64, 49, 1265, 426, 179, 365];105;"   Система электрооборудования однопроводная, отрицательный полюс источников электроэнергии и потребителей соединен с «массой» автомобиля. 
    Отрицательный вывод аккумуляторной батареи соединяется с «массой» автомобиля 
 дистанционным выключателем. Источниками электроэнергии служат две аккумуляторные батареи, соединенные последовательно, и генератор, работающий совместно с регулятором напряжения. Соединение агрегатов и приборов электрооборудования осуществлено проводами с полихлорвиниловой изоляцией различного сечения. Провода, входящие в пучки, выполнены определенного цвета для облегчения их нахождения и удобства при монтаже. Одинарные провода могут выполняться любой расцветки. Расцветка провода может быть указана на манжетах, устанавливаемых на обоих концах провода, первой буквой цвета. 
    Соединение проводов между собой и подсоединение к приборам осуществляется штекерными разъемами. Расцветка проводов автомобиля помещена в приложении 4. 
    На автомобиле установлен спидометр с механическим приводом, электронные приборы и системы: тахометр, генератор с выпрямительным блоком и др.  
    Во избежание поломки гибкого вала спидометра ГВ300-05 необходимо при монтаже и демонтаже панели приборов укладывать гибкий вал таким образом, чтобы метка, нанесенная краской на оболочке вала, была расположена снаружи кабины непосредственно за уплотнительной втулкой проходного отверстия гибкого вала, при этом гибкий вал необходимо проложить без образования петли за панелью приборов. 
    Для надежной работы указанных приборов и систем необходимо следить за состоянием предохранителей, установленных в блоках. Не применяйте нестандартные предохранители в виде согнутой проволоки, болтов, шайб, так как при коротком замыкании в электроцепи это приведет к немедленному выводу из строя изделий, выполненных на базе электроники. Перегоревший предохранитель следует заменить другим, таким же по назначению рабочего тока. 
    На седельных тягачах Урал-4420-10, Урал-4420-31, Урал-44202-0311-31 и Урал-44202-0612-30 фара-прожектор для освещения седельного устройства установлена на задней панели кабины. 
    На автомобилях Урал-43202-0351-31 и седельных тягачах Урал-44202-0311-31 светосигнальные приборы установлены в негерметичном исполнении; конденсатор отеплителя кабины, фильтр конденсаторный 11.7904, конденсатор электродвигателя подогревателя, шинный манометр с фонарем подсветки не устанавливаются. 
    Схема электрооборудования автомобилей Урал-4320-10, Урал-4320-31 в исполнении МО и НХ показана на рисунке 1 модуля данных  
 Электросистема
Схема  соединения: 
 Приборы электрооборудования автомобилей УРАЛ-4320-10, УРАЛ-4320-31: 
 Позиция на рис. 1 
 Наименование 
 Тип или номер прибора 
 1 
 Фонарь передний правый 
 ПФ133АБ(ПФ130Б или ПФ130АБ-01)*1 
 2 
 Повторитель боковой указателя поворота правый 
 УП101-Б1 (511-3726010)*1 
 3 
 Фара правая 
 401.3711(671.3711)*1 
 4 
 Панель соединительная правая 
 17.3723 
 5 
 Фара противотуманная правая 
 ФГ152А*2 
 6 
 Электродвигатель предпускового подогревателя 
 МЭ252 
 7 
 Конденсатор 
 КБП-С 
 8 
 Сигнал звуковой низкого тона 
 С306Д 
 9 
 Сигнал звуковой высокого тона 
 С307Д 
 10 
 Фара противотуманная левая 
 ФГ152А*2 
 11 
 Панель соединительная левая 
 17.3723 
 12 
 Фара левая 
 401.3711(671.3711)*1 
 13 
 Повторитель боковой указателя поворота левый 
 УП101-Б1 
 14 
 Фонарь передний левый 
 (511-3726010) *1 
 15 
 Стеклоочиститель 
 ПФ133АБ(ПФ130Б или ПФ130АБ-01)*1 
 16 
 Стеклоомыватель 
 16.3730 
 17 
 Реле звуковых сигналов 
 1112.5208000-14 или 1212.5208000-12 
 18 
 Лампа подкапотная 
 901.3747 
 19 
 Выключатель звуковых сигналов 
 ПД308Б 
 20 
 Клапан электромагнитный ЭФУ 
 2802.3829 или ДЕ-Т или ММ125Д 
 21 
 Предохранитель плавкий 6А 
 11.3741 
 22 
 Свеча факельная ЭФУ 
 ПР119-01 
 Датчики: 
 23 
 - указателя температуры охлаждающей жидкости 
 11.3740 
 24 
 - сигнализатора масляного фильтра 
 ТМ100А 
 25 
 - аварийного падения давления масла 
 - 
 26 
 - указателя давления масла 
 2602.3729 или ДЕ-М или ММ111Д 
 27 
 Свеча искровая предпускового подогревателя 
 ММ370 
 28 
 Датчик аварийного перегрева охлаждающей жидкости 
 СН423 
 29 
 Генератор 
 ТМ111-01 
 30 
 Источник высокого напряжения 
 Г288Е или 1702.3771 
 31 
 Нагреватель топлива предпускового подогревателя 
 ТК107А или 9301.3734 
 32 
 Клапан электромагнитный предпускового подогревателя 
 11.3741060 
 33 
 Стартер 
 ПЖД30-1015501-04 
 Выключатели: 
 34 
 - электродвигателя предпускового подогревателя 
 46.3710 
 35 
 - свечи предпускового подогревателя 
 ВН45М 
 36 
 - подогрева топлива 
 ВН45М 
 37 
 - электромагнитного клапана предпускового подогревателя 
 46.3710 
 38 
 Переключатель 
 1602.3769 
 39 
 Регулятор напряжения 
 2712.3702 или Р2712.3702 
 40 
 Фильтр конденсаторный 
 11.7904 
 41 
 Реле отключения регулятора напряжения 
 901.3747 
 42 
 Реле включения факельных свечей 
 901.3747 
 43 
 Сопротивление с биметаллическим контактом системы «термостарт» 
 12.3741 
 44 
 Реле блокировки выключателя батареи 
 901.3747 
 45 
 Предохранитель биметаллический 
 291.3722 
 46 
 Розетка переносной лампы 
 47К 
 47 
 Переключатель света фар ножной 
 П53 (П39) *1 
 48 
 Реле указателей поворота 
 РС951 или РП24М 
 49 
 Реле стартера 
 738.3747-20 
 50 
 Розетка переносной лампы 
 ПС400 
 51 
 Фара – прожектор 
 171.3711 *3 
 52 
 Реле вспомогательного тормоза 
 901.3747 
 53 
 Выключатель вспомогательного тормоза 
 2802.3829 или ДЕ-Т или ММ125Д 
 54 
 Блок предохранителей 
 ПР120 
 55 
 Выключатель заднего противотуманного фонаря 
 3842.3710-02.04 
 56 
 Сопротивление электродвигателя отопителя 
 СЭ300 
 57 
 Электродвигатель отопителя 
 МЭ226-В 
 Выключатели: 
 58 
 - плафона кабины 
 ВК343.01.08 
 59 
 - фары – прожектора 
 ВК343.01.06 *3 
 60 
 - фонарей знака автопоезда 
 ВК343.02.16 
 61 
 Переключатель отопителя кабины 
 П147.03.11 
 62 
 Выключатель противотуманных фар 
 ВК343.01.03 *2 
 63 
 Предохранитель плавкий 10А 
 ПР119Б-01 
 64 
 Выключатель системы “термостарт” 
 11.3704-01 
 65 
 Выключатель световой аварийной сигнализации 
 32.3710 или 245.3710-01 или 249.3710 
 66 
 Манометр шинный 
 МД101 
 67 
 Плафон кабины 
 ПК201-Д 
 68 
 Фонарь знака автопоезда 
 УП101Б1 
 69 
 Блок контрольных ламп правый 
 ПД511Е 
 Сигнализаторы: 
 70 
 - указателей поворота прицепа 
 - 
 71 
 - указателей поворота тягача 
 - 
 72 
 - готовности к пуску 
 - 
 73 
 Переключатель света центральный 
 П305 
 74 
 Указатель уровня топлива 
 УБ170-01 или 34.3806010 
 75 
 Сигнализатор резерва топлива 
 - 
 76 
 Переключатель указателей поворота 
 П110А или П110В- 01 
 77 
 Указатель тока 
 АП171А 
 78 
 Спидометр 
 161.3802 
 79 
 Сигнализатор дальнего света фар 
 - 
 80 
 Тахометр 
 253.3813 
 81 
 Выключатель стартера и приборов 
 ВК353 или ВК354 (2109.3704010) *1 
 82 
 Указатель давления масла 
 УК170-03 
 83 
 Сигнализатор аварийного падения давления масла 
 - 
 84 
 Кнопка включения аккумуляторных батарей 
 11.3704-01 (1402.3737) *1 
 85 
 Указатель температуры охлаждающей жидкости 
 УК171-01 
 86 
 Реостат подсветки приборов 
 ВК416Б-01 
 87 
 Манометр двухстрелочный 
 1901.3830010 
 88 
 Реле блокировки стартера 
 2612.3747 или РБС- 1к 
 89 
 Сигнализатор звуковой (зуммер) 
 733.3747 
 90 
 Блок контрольных ламп левый 
 ПД512Е 
 Сигнализаторы: 
 91 
 - стояночного тормоза 
 -- 
 92 
 - угла складывания полуприцепа 
 -- 
 93 
 - аварийного повышения температуры охлаждающей жидкости 
 -- 
 94 
 - выхода из строя тормозов 
 -- 
 95 
 - аварийного падения давления в баллонах 
 -- 
 96 
 - загрязнения маслофильтра 
 -- 
 97 
 Выключатель сигнализатора стояночного тормоза 
 ВК403А или ВК403Б 
 98 
 Реле стояночного тормоза 
 РС493 
 99 
 Батарея аккумуляторная 
 6СТ-190 (6СТ-190А или 6СТ-190ТР или 6СТ-190ТМ) *2 
 100 
 Выключатель аккумуляторных батарей 
 1402.3737 
 101 
 Розетка внешнего запуска 
 ПС315-100 или ММММ685121002 
 102 
 Выключатель света заднего хода 
 ВК403А или ВК418А или ВК403Б 
 103 
 Выключатель сигнала торможения 
 ВК12Б 
 104 
 Датчик неисправности тормозов 
 ВК503 
 105 
 Выключатель сигнала из кузова 
 ВК322 
 106 
 Выключатель цепи электромагнита 
 ВК403А или ВК403Б 
 107 
 Датчик указателя уровня топлива 
 5202.3827010 
 108 
 Датчик падения давления воздуха в баллонах 
 2702.3829 или ДЕ-В или ММ124Д 
 109 
 Розетка штепсельная прицепа 
 ПС300-А3 
 110 
 Фонарь подкузовной 
 ФП103Г 
 111 
 Панель соединительная 
 17.3723 
 112 
 Фонарь задний правый 
 ФП133АБ 
 113 
 Фонарь задний противотуманный 
 2412.3716010 
 114 
 Фонарь заднего хода 
 2112.3711 
 115 
 Фонарь освещения номерного знака 
 ФП134Б 
 116 
 Фонарь задний левый 
 ФП133АБ 
 117 
 Фонарь габаритный боковой 
 431.3731 
 118 
 Розетка прицепа 
 ПС326-150 или СНЦ125-7/45В034- 01 
 119 
 Розетка прицепа 
 ПС325-150 или СНЦ124-7/45В034- 01 
 120 
 Фонарь задний правый 
 7462.3716 *1 
 121 
 Фонарь освещения номерного знака 
 ФП131АБ *1 
 122 
 Фонарь задний левый 
 7472.3716 *1 
 123 
 Фонарь габаритный передний 
 264.3712 *1 
 124 
 Корректор ближнего света фар 
 ЭМКФ35 
 125 
 Реле габаритных фонарей 
 901.3747 
 126 
 Реле дальнего света фар 
 901.3747 
 127 
 Клапан электромагнитный останова двигателя 
 5320-3721500 или ЭМ-1 
 Общее описание электросистемы";DMC-URALM-A-B4-00-00-00A-040A-A(1)
